index,公司,摘要,日期,媒体,强悲观,弱悲观,中性,弱乐观,强乐观
25023,北京亦庄国际投资发展,"撒花!第九批新冠疫苗接种率达标单位名单公布 - 澎湃在线2021年4月20日? 北京亦庄国际投资发展有限公司
兴盛工业园
锋创科技园
中航技工业园
富兴国际
欧必翼互联网创新园
北京天泰万丽物流有限公司
北京元翼货运代理有限公司
北京鸿",4月20日,澎湃新闻客户端,0,0,1,0,0
25025,北京亦庄国际投资发展,特斯拉对赌上海市政府 VS 蔚来对赌安徽合肥政府2019年5月28日，蔚来汽车对外宣布与北京亦庄国际投资发展有限公司（以下简称亦庄国投）签订了框架协议，获100亿元融资金额。根据双方签订的框架协议，蔚来汽车将在北京经济技术开发区设立新的实体,5月28日,上市一点通,0,0,0.8,0.2,0
25028,北京亦庄国际投资发展,李斌造车记:蔚来汽车是如何走到今天的? - 一见财经2021年2月18日? 2019年5月，蔚来与北京亦庄国际投资发展有限公司签订框架协议。根据协议，亦庄国投将向蔚来投资100亿元。两个月后，蔚来在北京新注册成立“蔚来汽车科技有限公司”，但是，亦庄国投,2月18日,一见财经,0,0,0.8,0.2,0
25029,北京亦庄国际投资发展,中芯国际转让中芯绍兴的股权2021年1月9日? 2020年12月，中芯国际正式成立了中芯京城集成电路制造（北京）有限公司，此外，北京亦庄国际投资发展有限公司、国家集成电路产业投资基金二期股份有限公司在新公司中分别持股24.51%,1月9日,百家号,0.1,0.1,0.6,0.15,0.05
25052,北京亦庄国际投资发展,"中芯国际在京投资 500 亿建晶圆厂,预计 2024 年完工 - IT...2021年2月23日? IT之家 2 月 23 日消息 据北京亦庄官方信息披露，中芯国际联合国家集成电路产业投资基金和北京亦庄国际投资发展有限公司，于 2020 年 12 月 7 日成立中芯京城",2月23日,IT之家,0,0,0.8,0.2,0
25053,北京亦庄国际投资发展,"中芯国际CEO称“缺芯”将持续到年底,设备供应取得很大进展...2021年5月14日? 后续的新厂计划方面，中芯国际联合国家集成电路产业投资基金和北京亦庄国际投资发展有限公司于去年12月成立中芯京城，一期项目计划于2024年完工，建成后将达成",5月14日,百家号,0,0,0.3,0.6,0.1
25054,北京亦庄国际投资发展,"中芯国际CEO称“缺芯”将持续到年底,设备供应取得很大进展...后续的新厂计划方面，中芯国际联合国家集成电路产业投资基金和北京亦庄国际投资发展有限公司于去年12月成立中芯京城，一期项目计划于2024年完工，建成后将达成每月约10万片12",,百家号,0,0,0.3,0.6,0.1
25062,国家电力投资,"电网,电投,傻傻分不清楚?三分钟,立马让你了解国家电投



























2021年10月21日? 他们分别是中国华能集团公司、中国大唐集团公司、中国华电集团公司、国家能源投资集团公司和国家电力投资集团公司。五大发电集团都坚持以电为主，积极发展电力上下游产业，形成合...






















Turbo乐动力


播报



暂停



",10月21日,,0,0,1,0,0
25065,国家电力投资,国家电网和国家电投是同一个单位吗?2021年10月4日? 国家电力投资集团有限公司(简称国家电投)成立于2015年，由原中国电力投资集团公司与国家核电技术有限公司重组组建，是中央直接管理的特大型国有重要骨干企业。了解了企业介绍，所以,10月4日,思格电网,0,0,1,0,0
25068,国家电力投资,致敬“最美奋斗者”|国家电力投资集团有限公司代表2021年5月6日? 国家电力投资集团有限公司（简称“国家电投”）是中央直接管理的特大型国有重要骨干企业，成立于2015年7月，由原中国电力投资集团公司与国家核电技术有限公司重组组建。国家电投是我,5月6日,中国科技信息杂志社,0,0,1,0,0
25072,国家电力投资,「奋斗百年路 启航新征程」国家电力投资集团有限公司全面...2021年6月9日? 「奋斗百年路 启航新征程」国家电力投资集团有限公司全面布局产业链：坚持自主创新推动氢能综合利用 来源：经济日报 5月11日，国家电力投资集团有限公司内蒙古,6月9日,海外网,0,0,1,0,0
25075,国家电力投资,国家电投将千亿能源投资助力辽宁高质量发展 - 东北新闻网2021年5月7日? “十四五”期间，国家电投将全面加大投资力度 千亿能源投资助力辽宁高质量发展 5月6日，国家电力投资集团有限公司党组书记、董事长钱智民一行来辽，探讨能源领,5月7日,东北新闻网,0,0,0.3,0.6,0.1
25087,国家电力投资,国家电力投资集团拟4.91亿元转让江西洪电置业100%股权中国网地产讯? 4月30日，据北京产权交易所消息，国家电力投资集团旗下公司国家电投集团江西置业有限公司拟转让江西省洪电置业有限公司100%股权，转让底价4.91亿元。披露信息,4月30日,房产红榜,0.1,0.15,0.5,0.15,0.1
25088,国家电力投资,国家电力投资集团有限公司相关项目入区签约仪式举行! - 北...2021年8月7日? 签约仪式前，国家电力投资集团有限公司介绍了相关项目入区规划，国测地理信息科技产业园集团有限公司介绍了相关合作情况，顺义区介绍了全区经济社会发展情况。随后，国测集团、顺义,8月7日,北京顺义官方发布,0,0,0.3,0.6,0.1
25089,国家电力投资,国家电投所属清能基金设立国内首支绿色认证低碳产业基金2021年12月7日? 「本文来源：中国电力报」12月3日，国家电力投资集团有限公司所属国电投清洁能源基金管理有限公司（简称“清能基金”）与中诚信绿金在京举办绿色认证授牌仪式，发布清能基金与中诚,12月7日,人民资讯,0,0,0.3,0.6,0.1
25091,国家电力投资,"吉电:优质新能源运营平台,前瞻性布局助力腾飞
2021年8月28日 吉林电力股份有限公司(以下简称“吉电股份”或“公司”)是国家电力投资集团有限公司旗下的新能源重点运营平台。公司主要从事火电、风电、光伏发电运营业务,打好火电业务基础,大力发...
远瞻智库",8月28日,,0,0,1,0,0
25094,国家电力投资,山东省政府与国家电力投资集团签署深化战略合作协议 - 人...2021年9月16日? 李干杰 钱智民出席 9月16日下午，山东省人民政府与国家电力投资集团有限公司在济南签署深化战略合作协议。省委副书记、省长李干杰，国家电力投资集团党组书记、董事长钱智民出席仪,9月16日,人民资讯,0,0,0.3,0.6,0.1
25103,国家电力投资,国家电力投资集团拟4.91亿元转让江西洪电置业100%股权 - ...2021年4月30日? 中国网地产讯? 4月30日，据北京产权交易所消息，国家电力投资集团旗下公司国家电投集团江西置业有限公司拟转让江西省洪电置业有限公司100%股权，转让底价4.91,4月30日,人民资讯,0.1,0.1,0.3,0.3,0.2
25104,国家电力投资,"国家电力投资集团拟4.91亿元转让江西洪电置业100%股权 - ...中国网地产讯 4月30日,据北京产权交易所消息,国家电力投资集团旗下公司国家电投集团江西置业有限公司拟转让江西省洪电置业有限公司100%股权,转让底价4.91亿元。 披露信息显示",4月30日,金融界,0.1,0.2,0.4,0.2,0.1
25125,安徽省交通控股,"省交通控股集团有限公司党委书记、董事长来马调研 - 澎湃...2021年9月18日? 9月18日,安徽省交通控股集团有限公司党委书记、董事长项小龙来马调研宁芜高速改扩建项目建设情况。市委书记张岳峰,市委常委、常务副市长黄化锋,市委常委、市委秘书长、副市长方文,",9月18日,澎湃新闻客户端,0,0,0.6,0.4,0
25126,安徽省交通控股,安徽省注册资本超百亿的企业有哪些?安徽省百亿企业盘点!2021年10月4日? 1、安徽省交通控股集团有限公司 曾用名安徽省高速公路控股集团有限公司，注册资本160亿元人民币，所在城市安徽合肥市，企业类型有限责任公司（国有独资）；2、安徽中隆实业集团有限,10月4日,学究网工程知识分享站,0,0,0.3,0.6,0.1
25127,安徽省交通控股,"安徽皖通高速收购安庆长江公路大桥公司100%股权,被收购公...2021年10月17日? 据二三里资讯了解，安徽皖通高速公路股份有限公司为安徽省交通控股集团有限公司控股公司，股票代码:600012，股票简称:皖通高速，董事长为项小龙。公告说明，本次收购完成后大桥公",10月17日,二三里资讯,0,0,0.2,0.6,0.2
25128,安徽省交通控股,皖通高速最新公告:子公司宣广公司拟出资3.96亿元与控股股...2021年12月31日? 皖通高速公告，公司之控股子公司宣广高速公路有限责任公司(“宣广公司”)拟与控股股东安徽省交通控股集团有限公司(“安徽交控”)按投标时约定的比例签署《合资协议》，共同出资设,12月31日,证券之星,0,0,0.2,0.6,0.2
25130,安徽省交通控股,拟42亿元收购控股股东旗下资产及债权 皖通高速股价大跌 - ...2021年10月15日? 10月14日晚间，皖通高速发布公告，拟作价41.81亿元，向控股股东安徽省交通控股集团有限公司（下称“交控集团”）收购安徽安庆长江公路大桥有限责任公司（下称,10月15日,证券时报,0.2,0.6,0.2,0,0
25132,安徽省交通控股,安徽“建功十四五 奋进新征程”主题劳动和技能竞赛启动 - ...2021年6月8日? 工人日报客户端记者陈华 通讯员程笑 常坤 6月8日上午，由安徽省总工会、安徽省交通运输厅主办，安徽省交通控股集团有限公司、安徽省交通工会、宣城市总工会承办的“建功十四五 奋进,6月8日,工人日报,0,0,1,0,0
25133,安徽省交通控股,他任池州市委常委、组织部长(图/简历) - 安徽网2021年5月30日? 上述信息显示，此前任安徽省交通控股集团有限公司党委委员、副总经理，兼任安徽交运集团党委书记、董事长的廖强，已任池州市委常委、组织部长。廖强个人简历,5月30日,百家号,0,0,1,0,0
25137,安徽省交通控股,820亿!近期新中标项目汇总2021年9月9日? 计划建设工期为3.5年，具体建设工期以签订合同为准。第一名：安徽省交通控股集团有限公司 第二名：中煤第三建筑（集团）有限责任公司 第三名：安徽省公路桥梁工,9月9日,建设通,0,0,0.3,0.6,0.1
25139,安徽省交通控股,"重磅!安徽省人民政府发布奖励决定! - 合肥在线
2021年4月19日 完成单位:安徽省交通控股集团有限公司,安徽省交通规划设计研究总院股份有限公司,同济大学,威胜利工程有限公司,安徽建筑大学,中铁大桥科学研究院有限公司,安徽...
合肥在线",4月19日,,0,0,0.3,0.6,0.1
25165,北京金隅,北京金隅喜来登大酒店回顾展暨十周年答谢晚宴圆满举行2021年10月13日? 北京金隅喜来登大酒店于2011年10月8日正式开始营业，2021年10月8日成立十周年之际，在酒店三层大宴会厅举办了盛大的酒店十周年回顾展暨答谢晚宴，活动邀请一百多位来自酒店业主公,10月13日,时尚优刊,0,0,1,0,0
25167,北京金隅,"探访北京别墅红盘金隅上城郡:露台改造成“阳光房”,公共绿...2021年5月16日? 金隅上城郡是北京金隅集团股份有限公司（下称“金隅集团”，601992SH）旗下项目，项目占地24万平方米，共有181栋楼，922套房，位于北京市昌平区北亚花园东路与爱博路交叉路口往南约",5月16日,人民资讯,0,0,0.9,0.05,0.05
25168,北京金隅,科创新地标亮相!中关村西三旗(金隅)科技园一期竣工2021年12月23日? 传统建材企业关停搬迁后，金隅集团全资子公司北京金隅创新科技孵化器有限公司实施该区域的开发建设，负责中关村西三旗金隅科技园项目一期、二期的开发建设工作。历经三年多的建设,12月23日,北京日报客户端,0,0,0.1,0.6,0.3
